Timestamp	power	temperature	voltage	
494.00	12.00	19.40	3.46
495.00	12.00	21.09	3.45
496.00	12.00	21.02	3.46
497.00	12.00	18.97	3.46
498.00	12.00	20.02	3.48
499.00	12.00	18.44	3.46
500.00	12.00	20.69	3.46
501.00	12.00	19.21	3.47
502.00	12.00	19.27	3.45
503.00	12.00	18.84	3.46
504.00	12.00	19.70	3.47
505.00	12.00	21.95	3.45
506.00	12.00	19.06	3.46
507.00	12.00	19.84	3.44
508.00	12.00	21.75	3.45
509.00	12.00	19.84	3.45
510.00	12.00	19.50	3.46
511.00	12.00	20.26	3.44
512.00	12.00	20.53	3.43
513.00	12.00	18.89	3.45
514.00	12.00	20.37	3.46
515.00	12.00	19.71	3.45
516.00	12.00	19.81	3.44
517.00	12.00	20.68	3.45
518.00	12.00	20.64	3.44
519.00	12.00	19.67	3.45
520.00	12.00	20.88	3.45
521.00	12.00	18.71	3.46
522.00	12.00	20.08	3.45
523.00	12.00	18.22	3.45
524.00	12.00	20.82	3.46
525.00	12.00	20.43	3.45
526.00	12.00	19.23	3.46
527.00	12.00	19.10	3.44
528.00	12.00	21.22	3.45
529.00	12.00	19.72	3.44
530.00	12.00	19.61	3.44
531.00	12.00	20.50	3.44
532.00	12.00	20.77	3.44
533.00	12.00	20.42	3.46
534.00	12.00	19.91	3.45
535.00	12.00	18.88	3.44
536.00	12.00	20.25	3.45
537.00	12.00	20.39	3.44
538.00	12.00	18.08	3.44
539.00	12.00	18.63	3.45
540.00	12.00	18.92	3.45
541.00	12.00	19.84	3.43
542.00	12.00	19.24	3.47
543.00	12.00	20.52	3.44
544.00	12.00	19.13	3.46
545.00	12.00	20.27	3.45
546.00	12.00	19.05	3.43
547.00	12.00	20.04	3.46
548.00	12.00	20.16	3.45
549.00	12.00	18.66	3.44
550.00	12.00	21.79	3.45
551.00	12.00	20.36	3.44
552.00	12.00	19.55	3.46
553.00	12.00	19.73	3.42
554.00	12.00	19.90	3.44
555.00	12.00	18.96	3.45
556.00	12.00	19.18	3.44
557.00	12.00	18.69	3.45
558.00	12.00	20.19	3.44
559.00	12.00	19.58	3.44
560.00	12.00	19.95	3.44
561.00	12.00	19.37	3.45
562.00	12.00	20.13	3.44
563.00	12.00	21.50	3.43
564.00	12.00	20.97	3.44
565.00	12.00	19.13	3.44
566.00	12.00	21.92	3.44
567.00	12.00	20.16	3.42
